retail client,article code,promotion type,week,year
Jumbo ,889623,regular,17,2021
DRG,925055,week,18,2021
Coop,925387,week,18,2021
Smeding,915109,week,18,2021
Poiesz,914534,week,18,2021
Poiesz,814313,week,18,2021
Poiesz,912066,week,18,2021
Plus,893548,week,18,2021
Plus,897084,week,18,2021
Plus,912245,week,18,2021
Plus,899624,week,18,2021
Jumbo BE,922540,regular,18,2021
Jumbo EFC,911776,regular,18,2021
Jumbo ,899623,seasonal,18,2021
Jumbo ,894378,seasonal,18,2021
Jumbo ,913113,seasonal,18,2021
Jumbo ,912445,seasonal,18,2021
Jumbo ,882641,seasonal,18,2021
Jumbo ,915624,regular,18,2021
Hoogvliet,814312,regular,19,2021
Smeding,915109,week,19,2021
Plus,893548,week,19,2021
Plus,913408,week,19,2021
Boon,814312,regular,19,2021
Jumbo EFC,911776,regular,19,2021
Jumbo BE,915976,regular,19,2021
Jumbo ,899623,seasonal,19,2021
Jumbo ,894378,seasonal,19,2021
Jumbo ,913113,seasonal,19,2021
Jumbo ,912445,seasonal,19,2021
Jumbo ,882641,seasonal,19,2021
Jumbo ,912843,regular,19,2021
Coop,925387,week,20,2021
Smeding,814314,week,20,2021
Smeding,843296,week,20,2021
Plus,912615,week,20,2021
Plus,909140,week,20,2021
Plus,899624,week,20,2021
Plus,814313,week,20,2021
Plus,888295,week,20,2021
Plus,925384 / 922835,week,20,2021
Hoogvliet,925468,regular,20,2021
Deka,899624,week,20,2021
Dirk,902205,week,20,2021
Jumbo BE,911369,regular,20,2021
Jumbo BE,901450,regular,20,2021
Jumbo ,888489,seasonal,20,2021
Jumbo ,894378,seasonal,20,2021
Jumbo ,913905,seasonal,20,2021
Jumbo ,913089,seasonal,20,2021
Jumbo ,852802,seasonal,20,2021
Jumbo ,912445,seasonal,20,2021
Jumbo ,842940,regular,20,2021
Jumbo ,884946,regular,20,2021
Jumbo ,898071,regular,20,2021
Jumbo ,911828,regular,20,2021
Jumbo ,897781,regular,20,2021
Jumbo ,897782,regular,20,2021
Dirk,924246,week,21,2021
Plus,893548,week,21,2021
Plus,920293,week,21,2021
Plus,253259,week,21,2021
Plus,925295,weekend,21,2021
Plus,924842,weekend,21,2021
Vomar,814313,week,21,2021
Plus,924425,regular,21,2021
Jumbo ,,regular,21,2021
Jumbo ,888489,seasonal,21,2021
Jumbo ,894378,seasonal,21,2021
Jumbo ,913905,seasonal,21,2021
Jumbo ,913089,seasonal,21,2021
Jumbo ,852802,seasonal,21,2021
Jumbo ,912445,seasonal,21,2021
Jumbo ,842940,regular,21,2021
Jumbo ,884946,regular,21,2021
Jumbo ,,regular,21,2021
Jumbo ,,regular,21,2021
Jumbo ,,regular,21,2021
Jumbo ,,regular,21,2021
Plus,899624,weekend,22,2021
Plus,912384,week,22,2021
Plus,910168,week,22,2021
Plus,910166,week,22,2021
Plus,912616,week,22,2021
Plus,912617,week,22,2021
Plus,912615,week,22,2021
Plus,909140,week,22,2021
Poiesz,807904,week,22,2021
Poiesz,901633,week,22,2021
Poiesz,902179,week,22,2021
Poiesz,902139,week,22,2021
Boni,814312,regular,22,2021
Deka,814313,week,22,2021
Deka,899624,week,22,2021
Vomar,807904,week,22,2021
Deen,814314,week,22,2021
Jumbo ,888489,seasonal,22,2021
Jumbo ,894378,seasonal,22,2021
Jumbo ,913905,seasonal,22,2021
Jumbo ,913089,seasonal,22,2021
Jumbo ,852802,seasonal,22,2021
Jumbo ,912445,seasonal,22,2021
Jumbo ,842940,regular,22,2021
Jumbo ,884946,regular,22,2021
Jumbo ,,regular,22,2021
Jumbo ,,regular,22,2021
Jumbo ,,regular,22,2021
Jumbo ,,regular,22,2021
Jumbo ,,regular,22,2021
Jumbo ,913476,regular,22,2021
Coop,925387,week,23,2021
Hoogvliet,807904,regular,23,2021
Smeding,814314,week,23,2021
Smeding,843296,week,23,2021
Dirk,814313,week,23,2021
Boon,814312,week,23,2021
Plus,895933,week,23,2021
Plus,924425,week,23,2021
Plus,922835,week,23,2021
Poiesz,899624,regular,23,2021
Jumbo ,888489,seasonal,23,2021
Jumbo ,894378,seasonal,23,2021
Jumbo ,913905,seasonal,23,2021
Jumbo ,913089,seasonal,23,2021
Jumbo ,852802,seasonal,23,2021
Jumbo ,912445,seasonal,23,2021
Jumbo ,842940,seasonal,23,2021
Jumbo ,884946,seasonal,23,2021
Jumbo ,898071\ 911828,seasonal,23,2021
Jumbo ,897782,seasonal,23,2021
Jumbo,914241,regular,23,2021
Jumbo,911775,regular,23,2021
Jumbo,911776,regular,23,2021
Hoogvliet,925468,regular,24,2021
Vomar,814313,week,24,2021
Boni,925467,week,24,2021
Plus,898367,week,24,2021
Plus,924842,week,24,2021
Plus,925295,week,24,2021
Plus,814313,week,24,2021
Dirk,902205,week,24,2021
Poiesz,814313,week,24,2021
Jumbo ,903226,regular,24,2021
Jumbo ,902325,regular,24,2021
Jumbo ,902304,regular,24,2021
Jumbo ,894378,seasonal,24,2021
Jumbo ,913089,seasonal,24,2021
Jumbo ,852245,seasonal,24,2021
Jumbo ,,seasonal,24,2021
Jumbo,913353,regular,24,2021
Jumbo,915949,regular,24,2021
Jumbo,883692,regular,24,2021
Jumbo,925866,regular,24,2021
Plus,899849,week,25,2021
Plus,913408,week,25,2021
Plus,895933,week,25,2021
Jan Linders,814313,week,25,2021
Dirk,231643,week,25,2021
Smeding,906253,week,25,2021
Jumbo ,914409,regular,25,2021
Jumbo ,894378,seasonal,25,2021
Jumbo ,913089,seasonal,25,2021
Jumbo ,852245,seasonal,25,2021
Jumbo ,,seasonal,25,2021
Jumbo,913353,regular,25,2021
Jumbo,842582,regular,25,2021
Jumbo,817738,regular,25,2021
Plus,926203,week,26,2021
Plus,924425,weekend,26,2021
Poiesz,920218,week,26,2021
Poiesz,,week,26,2021
Poiesz,,week,26,2021
Deen,814314,week,26,2021
Coop,925387,week,26,2021
Smeding,906253,week,26,2021
Vomar,899777,week,26,2021
Vomar,807904,week,26,2021
Jumbo ,909781,regular,26,2021
Jumbo ,894378,seasonal,26,2021
Jumbo ,913089,seasonal,26,2021
Jumbo ,852245,seasonal,26,2021
Jumbo ,,seasonal,26,2021
Jumbo,913353,regular,26,2021
Jumbo,803281,regular,26,2021
Smeding,865640,week,27,2021
Smeding,906253,week,27,2021
Dirk,814313,week,27,2021
Dirk,807904,week,27,2021
Hoogvliet,865642,regular,27,2021
Plus,893548,week,27,2021
Plus,926433,week,27,2021
Vomar,231640,week,27,2021
Poiesz,814313,week,27,2021
Jumbo ,914927,regular,27,2021
Jumbo ,900968,regular,27,2021
Jumbo ,924360,regular,27,2021
Jumbo ,909131,regular,27,2021
Jumbo ,900967,regular,27,2021
Jumbo ,900964,regular,27,2021
Jumbo ,912007,regular,27,2021
Jumbo ,926336,regular,27,2021
Jumbo ,907586,regular,27,2021
Jumbo ,901060,regular,27,2021
Jumbo ,900962,regular,27,2021
Jumbo ,920691,regular,27,2021
Jumbo ,903777,regular,27,2021
Jumbo ,909132,regular,27,2021
Jumbo ,915699,regular,27,2021
Jumbo ,902313|902310,regular,27,2021
Jumbo ,903357|902295,regular,27,2021
Jumbo ,894378,seasonal,27,2021
Jumbo ,913089,seasonal,27,2021
Jumbo ,852245,seasonal,27,2021
Jumbo ,912445,seasonal,27,2021
Jumbo,913353,regular,27,2021
Jumbo,913476,regular,27,2021
Coop,925387/926255,week,28,2021
Smeding,906253,week,28,2021
Boni,906920,regular,28,2021
Boni,925467,regular,28,2021
Plus,900126,week,28,2021
Plus,915503,week,28,2021
Jumbo BE ,,regular,28,2021
Jumbo,,regular,28,2021
Jumbo,,regular,28,2021
Jumbo ,894378,seasonal,28,2021
Jumbo ,913089,seasonal,28,2021
Jumbo ,852245,seasonal,28,2021
Jumbo ,,seasonal,28,2021
Jumbo,913353,regular,28,2021
Dirk,902205,week,29,2021
Hoogvliet,807904/865732,regular,29,2021
Poiesz,880235,week,29,2021
Plus,915934,week,29,2021
Plus,262005        ,week,29,2021
Plus,915503 / 926587 ,week,29,2021
Plus,890194,week,29,2021
Plus,926203,week,29,2021
Plus,888380,week,29,2021
Plus,888295,week,29,2021
Plus,926415,week,29,2021
Deen,814314,week,29,2021
Jumbo ,912445,regular,29,2021
Jumbo ,901067,regular,29,2021
Jumbo ,902295,regular,29,2021
Jumbo,902310,regular,29,2021
Jumbo ,926017,regular,29,2021
Jumbo ,890273,regular,29,2021
Jumbo ,842940,regular,29,2021
Jumbo ,884946,regular,29,2021
Jumbo ,898071,regular,29,2021
Jumbo ,897782,regular,29,2021
Jumbo ,913408,regular,29,2021
Jumbo ,900126,regular,29,2021
Jumbo ,900126,regular,29,2021
Coop,925387,week,30,2021
Deka,,week,30,2021
Smeding,906253,week,30,2021
Plus,915503 / 926587 ,week,30,2021
Plus,926114,weekend,30,2021
Vomar,262005,week,30,2021
Jumbo ,912445,regular,30,2021
Jumbo,914159,regular,30,2021
Jumbo,902470,regular,30,2021
Jumbo ,903993,regular,30,2021
Jumbo ,902295,regular,30,2021
Jumbo ,926017,regular,30,2021
Jumbo ,890274,regular,30,2021
Jumbo ,842940,regular,30,2021
Jumbo ,884946,regular,30,2021
Jumbo ,898071,regular,30,2021
Jumbo ,897782,regular,30,2021
Hoogvliet,865642,regular,31,2021
Plus,900126,week,31,2021
Plus,912159,week,31,2021
Plus,888084,week,31,2021
Poiesz,814313,week,31,2021
Boni,925467,regular,31,2021
Jumbo ,912445,regular,31,2021
Jumbo,890071,regular,31,2021
Jumbo,912217,regular,31,2021
Jumbo ,890274,regular,31,2021
Jumbo ,842940,regular,31,2021
Jumbo ,884946,regular,31,2021
Jumbo ,898071,regular,31,2021
Jumbo ,897782,regular,31,2021
Jumbo ,899777,regular,31,2021
Dirk,231643,week,32,2021
Dirk,899778,week,32,2021
Smeding,843296,week,32,2021
Smeding,865640,week,32,2021
Coop,926255,week,32,2021
Boni,231643,regular,32,2021
Vomar,925467,week,32,2021
Plus,902045,week,32,2021
Plus,888106,week,32,2021
Plus,902913,week,32,2021
Plus,262005,week,32,2021
Plus,912216,week,32,2021
Plus,927048,week,32,2021
Plus,910171,week,32,2021
Poiesz,926539,week,32,2021
Poiesz,927656,week,32,2021
Deen,865640,week,32,2021
Jumbo ,912445,regular,32,2021
Jumbo ,901067,regular,32,2021
Jumbo ,902295,regular,32,2021
Jumbo ,926017,regular,32,2021
Jumbo ,890273,regular,32,2021
Jumbo ,842940,regular,32,2021
Jumbo ,884946,regular,32,2021
Jumbo ,898071,regular,32,2021
Jumbo ,897781,regular,32,2021
Plus,,week,33,2021
Plus,888084,week,33,2021
Plus,912492     ,week,33,2021
Poiesz,897894,week,33,2021
Jumbo ,912445,regular,33,2021
Jumbo ,901067,regular,33,2021
Jumbo ,902295,regular,33,2021
Jumbo ,926017,regular,33,2021
Jumbo ,890273,regular,33,2021
Jumbo ,842940,regular,33,2021
Jumbo ,884946,regular,33,2021
Jumbo ,898071,regular,33,2021
Jumbo ,897781,regular,33,2021
Jumbo ,882199,regular,33,2021
Jumbo ,,regular,33,2021
Jumbo ,,regular,33,2021
Hoogvliet,925468,regular,34,2021
Vomar,231643,week,34,2021
Vomar,865732,week,34,2021
Poiesz,814313,week,34,2021
Poiesz,912066,week,34,2021
Plus,915751,week,34,2021
Plus,926203,week,34,2021
Plus,865641,week,34,2021
Coop,926255,week,34,2021
Jumbo,901067,seasonal,34,2021
Jumbo,903996,seasonal,34,2021
Jumbo,914786,seasonal,34,2021
Jumbo,888489,seasonal,34,2021
Jumbo ,842940,seasonal,34,2021
Jumbo ,884946,seasonal,34,2021
Jumbo ,898071,seasonal,34,2021
Jumbo ,897781,seasonal,34,2021
Jumbo ,899777,seasonal,34,2021
Jumbo ,899778,seasonal,34,2021
Jumbo ,913476,regular,34,2021
Plus,926114,week,35,2021
Plus,900126,week,35,2021
Plus,915441,week,35,2021
Jan Linders,865641,week,35,2021
Jumbo,901067,seasonal,35,2021
Jumbo,903996,seasonal,35,2021
Jumbo,914786,seasonal,35,2021
Jumbo,888489,seasonal,35,2021
Jumbo,913353,regular,35,2021
Jumbo ,842940,seasonal,35,2021
Jumbo ,884946,seasonal,35,2021
Jumbo ,898071,seasonal,35,2021
Jumbo ,897781,seasonal,35,2021
Jumbo ,899777,seasonal,35,2021
Jumbo ,899778,seasonal,35,2021
Boni,925467,regular,36,2021
Vomar,925467,week,36,2021
Coop,926255,week,36,2021
Dirk,865637,week,36,2021
Dirk,807904,week,36,2021
Plus,927608,week,36,2021
Plus,897084,week,36,2021
Plus,807903 / 865731,week,36,2021
Plus,926203,week,36,2021
Plus,888295,week,36,2021
Plus,926415,week,36,2021
Jumbo,901067,seasonal,36,2021
Jumbo,903996,seasonal,36,2021
Jumbo,914786,seasonal,36,2021
Jumbo,888489,seasonal,36,2021
Jumbo ,842940,seasonal,36,2021
Jumbo ,884946,seasonal,36,2021
Jumbo ,898071,seasonal,36,2021
Jumbo ,897781,seasonal,36,2021
Jumbo ,899777,seasonal,36,2021
Jumbo ,899778,seasonal,36,2021
Hoogvliet,865637,regular,37,2021
Plus,926114,week,37,2021
Plus,916721,week,37,2021
Plus,262005,week,37,2021
Plus,912159,week,37,2021
Plus,910161,week,37,2021
Plus,910172,week,37,2021
Plus,925810,week,37,2021
Smeding,843296,week,37,2021
Smeding,865640,week,37,2021
Vomar,231640,week,37,2021
Deka,814313,week,37,2021
Deka,927642,week,37,2021
Poiesz,814313,week,37,2021
Poiesz,927980,week,37,2021
Jumbo,912445,regular,37,2021
Jumbo,901067,seasonal,37,2021
Jumbo,903996,seasonal,37,2021
Jumbo,916732,seasonal,37,2021
Jumbo,914016,seasonal,37,2021
Jumbo,913476,seasonal,37,2021
Jumbo,913476,seasonal,37,2021
Jumbo,911369,regular,37,2021
Jumbo,911369,regular,37,2021
Coop,926255,week,38,2021
Vomar,916354,week,38,2021
Plus,888084,week,38,2021
Plus,888295,week,38,2021
Plus,915751,week,38,2021
Poiesz,926539,week,38,2021
Poiesz,926432,week,38,2021
Poiesz,926417,week,38,2021
Poiesz,926496,week,38,2021
Jumbo,901067,seasonal,38,2021
Jumbo,903996,seasonal,38,2021
Jumbo,916732,seasonal,38,2021
Jumbo,914016,seasonal,38,2021
Jumbo,913476,seasonal,38,2021
Jumbo,913476,seasonal,38,2021
Jumbo,914927,regular,38,2021
Jumbo,900968,regular,38,2021
Jumbo,924360,regular,38,2021
Jumbo,909131,regular,38,2021
Jumbo,900967,regular,38,2021
Jumbo,900964,regular,38,2021
Jumbo,912007,regular,38,2021
Jumbo,,regular,38,2021
Jumbo,907586,regular,38,2021
Jumbo,901060,regular,38,2021
Jumbo,900962,regular,38,2021
Jumbo,903777,regular,38,2021
Jumbo,909132,regular,38,2021
Jumbo,914929,regular,38,2021
Jumbo,914928,regular,38,2021
Jumbo,842236,regular,38,2021
Jumbo,900126,regular,38,2021
Jumbo,900126,regular,38,2021
Plus,894986,week,39,2021
Plus,911660,week,39,2021
Plus,925863,week,39,2021
Plus,890194,week,39,2021
Plus,814313,weekend,39,2021
Plus,893879,week,39,2021
Plus,910674,week,39,2021
Poiesz,928378/928379,week,39,2021
Jan Linders,893878,week,39,2021
Dirk,231643,week,39,2021
Vomar,807905,week,39,2021
Boni,906920,regular,39,2021
Jumbo,912445,regular,39,2021
Jumbo,901067,seasonal,39,2021
Jumbo,903996,seasonal,39,2021
Jumbo,916732,seasonal,39,2021
Jumbo,914016,seasonal,39,2021
Jumbo,913476,seasonal,39,2021
Jumbo,913476,seasonal,39,2021
Jumbo,916300,regular,39,2021
Jumbo,916097,regular,39,2021
Hoogvliet,893881,regular,40,2021
Plus,900126,week,40,2021
Plus,888084,weekend,40,2021
Plus,901654,week,40,2021
Poiesz,882071,week,40,2021
Poiesz,882069,week,40,2021
Dirk,,week,40,2021
Boni,905369,regular,40,2021
JUMBO BE,233511,regular,40,2021
Jumbo,901067,seasonal,40,2021
Jumbo,903996,seasonal,40,2021
Jumbo,916732,seasonal,40,2021
Jumbo,914016,seasonal,40,2021
Jumbo,913476,seasonal,40,2021
Jumbo,913476,seasonal,40,2021
Hoogvliet,807905,regular,41,2021
Coop,926255,week,41,2021
Jan Linders,807904,week,41,2021
Poiesz,807905,week,41,2021
Vomar,920580,week,41,2021
Plus,911660,week,41,2021
Plus,894986,week,41,2021
Plus,898367,week,41,2021
Plus,899778,week,41,2021
Boni,925467,regular,41,2021
Jumbo,888489,seasonal,41,2021
Jumbo,,seasonal,41,2021
Jumbo,928670,seasonal,41,2021
Jumbo,243704,seasonal,41,2021
Jumbo,899777,seasonal,41,2021
Hoogvliet,814315,regular,42,2021
Smeding,807905,week,42,2021
Smeding,813289,week,42,2021
Jan Linders,893878,week,42,2021
Plus,893879,week,42,2021
Plus,893548,week,42,2021
Plus,807905,week,42,2021
Plus,895923,week,42,2021
Plus,927906,week,42,2021
Plus,927952,week,42,2021
Poiesz,927980,week,42,2021
Jumbo,888489,seasonal,42,2021
Jumbo,,seasonal,42,2021
Jumbo,,regular,42,2021
Jumbo,928670,seasonal,42,2021
Jumbo,243704,seasonal,42,2021
Jumbo,899777,seasonal,42,2021
Poiesz,926539,week,43,2021
Poiesz,926432,week,43,2021
Poiesz,926417,week,43,2021
Poiesz,926496,week,43,2021
Boni,905369,regular,43,2021
Vomar,231640,week,43,2021
Plus,928764,weekend,43,2021
Plus,894987 / 894986,week,43,2021
Jumbo,888489,seasonal,43,2021
Jumbo,,seasonal,43,2021
Jumbo,246881,seasonal,43,2021
Jumbo,243704,seasonal,43,2021
Jumbo,899777,seasonal,43,2021
Hoogvliet,893881,regular,44,2021
Poiesz,883731,week,44,2021
Plus,895923,weekend,44,2021
Deka,928755,week,44,2021
Jumbo,888489,seasonal,44,2021
Jumbo,,seasonal,44,2021
Jumbo,246881,seasonal,44,2021
Jumbo,243704,seasonal,44,2021
Jumbo,,seasonal,44,2021
Poiesz,928378,week,45,2021
Plus,841046,week,45,2021
Plus,916721/805721/916722,week,45,2021
Coop,926255,week,45,2021
Dirk,928755,week,45,2021
Smeding,873415,week,45,2021
Vomar,920580,week,45,2021
Boni,231643,regular,45,2021
Jumbo,851898,seasonal,45,2021
Jumbo,876048,seasonal,45,2021
Jumbo,894376,seasonal,45,2021
Jumbo,842940,seasonal,45,2021
Jumbo,912511,regular,45,2021
Jumbo,817738,regular,45,2021
Jumbo,920526,seasonal,45,2021
Plus ,883241,week,46,2021
Plus ,893879,week,46,2021
Plus,886770/886772/886771,week,46,2021
Plus,890194,week,46,2021
Plus,894987,weekend,46,2021
Hoogvliet,893881,regular,46,2021
Poiesz,841045,week,46,2021
Vomar,928973,week,46,2021
Poiesz,928679,week,46,2021
Vomar,231643,week,46,2021
Hoogvliet,841046,regular,46,2021
Dirk,,week,46,2021
Dirk,928973,week,46,2021
Deka,841047,week,46,2021
Jumbo,851898,seasonal,46,2021
Jumbo,876048,seasonal,46,2021
Jumbo,894376,seasonal,46,2021
Jumbo,842940,seasonal,46,2021
Jumbo,920526,seasonal,46,2021
Jumbo,884933,regular,46,2021
Jumbo,884933,regular,46,2021
Smeding,873415,week,47,2021
Smeding,841047,week,47,2021
Jan Linders,893878,week,47,2021
Jan Linders,893881,week,47,2021
Jan Linders,841045,week,47,2021
Dirk,231643,week,47,2021
Boni,905369,regular,47,2021
Hoogvliet,893881,regular,47,2021
Plus,915128,week,47,2021
Plus,915755,week,47,2021
Plus,910355,week,47,2021
Plus,918760,week,47,2021
Plus,927906,week,47,2021
Plus,927907,week,47,2021
Plus,925810,weekend,47,2021
Jumbo,916300,regular,47,2021
Jumbo,851898,seasonal,47,2021
Jumbo,876048,seasonal,47,2021
Jumbo,894376,seasonal,47,2021
Jumbo,842940,seasonal,47,2021
Jumbo,920526,seasonal,47,2021
Hoogvliet,893881,regular,48,2021
Boni,928973,week,48,2021
Plus,895923,week,48,2021
Plus,928764,week,48,2021
Plus,841046,weekend,48,2021
Poiesz,231643,week,48,2021
Poiesz,928679,week,48,2021
Jumbo,851898,seasonal,48,2021
Jumbo,876048,seasonal,48,2021
Jumbo,894376,seasonal,48,2021
Jumbo,842940,seasonal,48,2021
Jumbo,920526,seasonal,48,2021
Hoogvliet,893881,regular,49,2021
Hoogvliet,841045,regular,49,2021
Vomar ,920580,week,49,2021
Dirk,807904,week,49,2021
Dirk,841046,week,49,2021
Plus,925810,week,49,2021
Plus,916721,week,49,2021
Jumbo,,seasonal,49,2021
Jumbo,876048,seasonal,49,2021
Jumbo,916300,regular,49,2021
Hoogvliet,893881,regular,50,2021
Boni,905369,regular,50,2021
Deka,841048,week,50,2021
Deka,927944,week,50,2021
Jan Linders,807904,week,50,2021
Poiesz,928679,week,50,2021
Poiesz,928378,week,50,2021
Vomar ,928973,week,50,2021
Plus,886770/886771/886772,week,50,2021
Plus,929324,week,50,2021
Plus,895923,week,50,2021
Plus,915755,week,50,2021
Plus,918760,week,50,2021
Jumbo,,seasonal,50,2021
Jumbo,876048,seasonal,50,2021
Plus,893879,week,51,2021
Plus,909760,week,51,2021
Plus,926901,week,51,2021
Vomar ,920580,week,51,2021
Jan Linders,893878,week,51,2021
Jan Linders,893881,week,51,2021
Poiesz,927650,week,51,2021
Poiesz,900947,week,51,2021
Poiesz,927959,week,51,2021
Poiesz,928679,week,51,2021
Poiesz,805470,week,51,2021
Jumbo,,seasonal,51,2021
Jumbo,876048,seasonal,51,2021
Jumbo,916300,regular,51,2021
Jumbo,913232,regular,51,2021
Jumbo,913232,regular,51,2021
Boni,928973,week,52,2021
Plus,246701,week,52,2021
Plus,928670,week,52,2021
Plus,928764,week,52,2021
Plus,925813,week,52,2021
Plus,841046,week,52,2021
Poiesz,912066,week,52,2021
Jumbo,,seasonal,52,2021
Jumbo,876048,seasonal,52,2021
Jumbo,884933,regular,52,2021
Jumbo,884933,regular,52,2021
Plus,929325,week,1,2022
Plus,889005,week,1,2022
Plus,886771,week,1,2022
Plus,895922,week,1,2022
Vomar,928973,week,1,2022
Jan Linders,893881,week,1,2022
Jan Linders,893878,week,1,2022
Boon,841046,regular,1,2022
Poiesz,928680,week,1,2022
Poiesz,928679,week,1,2022
Poiesz,883731,week,1,2022
Poiesz,841045,week,1,2022
Poiesz,912066,week,1,2022
Dekamarkt,928755,week,1,2022
Smeding,873415,week,1,2022
Smeding,841047,week,1,2022
Jumbo,,seasonal,1,2022
Jumbo,894121,seasonal,1,2022
Jumbo,884935,seasonal,1,2022
Jumbo,884936,seasonal,1,2022
Jumbo,884937,seasonal,1,2022
Jumbo,916300,regular,1,2022
Jumbo,920526,regular,1,2022
Vomar ,920580,week,2,2022
Coop,930612,week,2,2022
Hoogvliet,841045,week,2,2022
Deka,841048,regular,2,2022
Deka,808482,week,2,2022
Plus,929755,week,2,2022
Plus,841046,week,2,2022
Plus,867320,weekend,2,2022
Jumbo,,seasonal,2,2022
Jumbo,894121,seasonal,2,2022
Jumbo,884935,seasonal,2,2022
Jumbo,884936,seasonal,2,2022
Jumbo,884937,seasonal,2,2022
Vomar,808481,week,3,2022
Poiesz,882069,week,3,2022
Plus,925863,week,3,2022
Plus,928764,week,3,2022
Plus,918760,week,3,2022
Plus,915128/915133,week,3,2022
Plus,911343,week,3,2022
Plus,915755,week,3,2022
Plus,928814,week,3,2022
Plus,925813,week,3,2022
Plus,928807,week,3,2022
Plus,925816,week,3,2022
Plus,902849,week,3,2022
Plus,903043,week,3,2022
Plus,908010,week,3,2022
Plus,929006,week,3,2022
Jumbo,,seasonal,3,2022
Jumbo,894121,seasonal,3,2022
Jumbo,884935,seasonal,3,2022
Jumbo,884936,seasonal,3,2022
Jumbo,884937,seasonal,3,2022
Jumbo,842940,regular,3,2022
Jumbo,897781,regular,3,2022
Coop,930611,week,4,2022
Plus,246881,week,4,2022
Plus,822188/822193,week,4,2022
Plus,808481,weekend,4,2022
Jumbo,,seasonal,4,2022
Jumbo,894121,seasonal,4,2022
Jumbo,884935,seasonal,4,2022
Jumbo,884936,seasonal,4,2022
Jumbo,884937,seasonal,4,2022
Jumbo,,regular,4,2022
Smeding,808481,week,5,2022
Smeding,813290,week,5,2022
Deka,928755,week,5,2022
Boni,905369,week,5,2022
Plus,928764,week,5,2022
Plus,867320,week,5,2022
Jumbo,,seasonal,5,2022
Jumbo,929924,seasonal,5,2022
Jumbo,,seasonal,5,2022
Jumbo,,regular,5,2022
Jumbo,909542,seasonal,5,2022
Jumbo,920526,seasonal,5,2022
Deka,808482,week,6,2022
Plus,929755,week,6,2022
Plus, ,week,6,2022
Plus,886771/886770/886772,week,6,2022
Plus,895933,week,6,2022
Plus,930015,weekend,6,2022
Jumbo,,seasonal,6,2022
Jumbo,,seasonal,6,2022
Jumbo,929924,seasonal,6,2022
Jumbo,909542,seasonal,6,2022
Jumbo,920526,seasonal,6,2022
Vomar ,920580,week,7,2022
Smeding,813290,week,7,2022
Plus,808719,weekend,7,2022
Plus,920296/920272,week,7,2022
Plus,,regular,7,2022
Jan Linders,893878,week,7,2022
Poiesz,808720,week,7,2022
Poiesz,231643,week,7,2022
Jumbo,,seasonal,7,2022
Jumbo,,seasonal,7,2022
Jumbo,909542,seasonal,7,2022
Jumbo,920526,seasonal,7,2022
Jumbo,929924,seasonal,7,2022
Jumbo,884935,regular,7,2022
Jumbo,884935,regular,7,2022
Vomar,808481,week,8,2022
Hoogvliet,808719,week,8,2022
Deka,928755,week,8,2022
Plus,930918/930917,week,8,2022
Poiesz,920319,regular,8,2022
Poiesz,817738,regular,8,2022
Jumbo,,seasonal,8,2022
Jumbo,,seasonal,8,2022
Jumbo,929924,seasonal,8,2022
Jumbo,909542,seasonal,8,2022
Jumbo,920526,seasonal,8,2022
Jumbo,,regular,8,2022
Jumbo,,regular,8,2022
Plus,930918/930917,week,9,2022
Plus,929756,week,9,2022
Boni,893552,regular,9,2022
Boni,905369,regular,9,2022
Boon,808484,week,9,2022
Boon,909763,week,9,2022
Jumbo,,seasonal,9,2022
Jumbo,930151,regular,9,2022
Jumbo,894121,seasonal,9,2022
Jumbo,922540,seasonal,9,2022
Jumbo,916300,regular,9,2022
Coop,930612,week,10,2022
Plus,915755,week,10,2022
Plus,259121,weekend,10,2022
Plus,912602,week,10,2022
Plus,805721/916721/916722,week,10,2022
Deka,808482,regular,10,2022
Poiesz,852802,week,10,2022
Jumbo,,seasonal,10,2022
Jumbo,894121,seasonal,10,2022
Jumbo,922540,seasonal,10,2022
Jumbo,,regular,10,2022
Smeding,813290,week,11,2022
Coop,926255,regular,11,2022
Plus,898367,week,11,2022
Plus,919152,week,11,2022
Plus,865542,weekend,11,2022
Poiesz,808720,week,11,2022
Jumbo,930151,regular,11,2022
Jumbo,,seasonal,11,2022
Jumbo,894121,seasonal,11,2022
Jumbo,922540,seasonal,11,2022
Jumbo,,regular,11,2022
Jumbo,,regular,11,2022
Poiesz,930975,week,12,2022
Smeding,808481,week,12,2022
Smeding,813290,week,12,2022
Coop,930612,week,12,2022
Plus,931465,week,12,2022
Plus,895937,week,12,2022
Plus,808719,weekend,12,2022
DIRK,924246,regular,12,2022
Jumbo,,seasonal,12,2022
Jumbo,894121,seasonal,12,2022
Jumbo,922540,seasonal,12,2022
Vomar,808481,week,13,2022
Plus,927955,week,13,2022
Plus,895255/894921,week,13,2022
Plus,928760,weekend,13,2022
Dirk,808720,regular,13,2022
Deka,929819,week,13,2022
Jumbo,930151,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,913471/911668,seasonal,13,2022
Jumbo,897781,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,,seasonal,13,2022
Jumbo,,regular,13,2022
Jumbo,,regular,13,2022
Poiesz,808720,week,14,2022
Poiesz,883731,week,14,2022
Plus,931465,week,14,2022
